@relation pose

@attribute name {question,vsign,arm,standing,beer,sushi}
@attribute bend1 real
@attribute bend2 real
@attribute bend3 real
@attribute bend4 real
@attribute bend5 real

@data
arm,12827,8652,13628,13099,13031
arm,12760,8629,13273,12627,12627
arm,12727,8408,13273,13308,12861
arm,12693,8518,13203,12529,13378
arm,13343,8474,12760,12366,13031
arm,13203,8496,12895,13168,12928
arm,12693,8343,13203,12861,12794
arm,12760,8430,12861,12928,13203
arm,12660,8386,12760,12334,13168
arm,12727,8674,12861,13031,12693
arm,13343,8386,13592,12270,13343
arm,13308,8386,13168,13134,13343
arm,13238,8386,13308,12693,12794
arm,13343,8408,13520,12334,13449
arm,12760,8562,13484,13238,12496
arm,13378,8386,13203,13065,12997
arm,13378,8585,12997,12366,12463
arm,13203,8562,12928,12895,13031
arm,13308,8386,13308,12861,12727
arm,13238,8452,12760,12861,12962
arm,12895,8430,13308,12827,12794
arm,12861,8629,13168,12895,12997
arm,12895,8607,13134,12529,13031
arm,12962,8540,13343,12334,13099
arm,12760,8674,13168,12398,12561
arm,13065,8430,13308,12794,12962
arm,12727,8719,12861,12431,12861
arm,13031,8430,13238,12962,12928
arm,12928,8452,12962,12727,12928
arm,13449,8452,12660,12561,13031
arm,13238,8343,13099,13343,13099
arm,13413,8719,13520,13203,13203
arm,12928,8430,13203,12827,12895
arm,13031,8540,13484,12529,12997
arm,12727,8652,13484,12238,13031
arm,12997,8607,12962,12693,13065
arm,13203,8518,13378,12928,12760
arm,12760,8452,13413,13065,13203
arm,12928,8364,12928,13031,13203
arm,13168,8540,13168,12760,13065
arm,13378,8518,12962,12827,13168
arm,12827,8386,12794,12270,12627
arm,12895,8364,13556,12895,12727
arm,13308,8697,13238,12660,12962
arm,13099,8496,12861,12627,12727
arm,12827,8652,12928,12827,12895
arm,12760,8629,12895,12997,12962
arm,12997,8585,12997,12962,12928
arm,12962,8562,13134,12660,12693
arm,12794,8607,12962,13031,12594
arm,13203,8408,13484,12334,13273
arm,12794,8540,13628,12206,12660
arm,13343,8540,12727,13134,12693
arm,13168,8474,13273,12561,13134
arm,12727,8474,12727,12398,13168
arm,13168,8452,13238,12895,12928
arm,12827,8562,13343,12463,13065
arm,12760,8562,13520,12895,12962
arm,13168,8562,12928,12895,13031
arm,12997,8562,13065,12928,12861
arm,12794,8408,13592,12627,12529
arm,12928,8607,12962,13065,12627
arm,13238,8386,13449,12366,13065
arm,12727,8364,12997,12997,13031
arm,13238,8452,13238,13238,12398
arm,12794,8496,13238,12431,12529
arm,12693,8540,13592,12594,12431
arm,12928,8607,13203,12660,13203
arm,12794,8562,13099,12727,12794
arm,12794,8474,13134,12561,13099
arm,12827,8607,13308,12366,13065
arm,13378,8452,12660,12463,13238
arm,13168,8540,12760,12760,13168
arm,12861,8719,12895,12594,13343
arm,13031,8585,13238,12827,12660
arm,12760,8540,13520,12529,12895
arm,12760,8474,13203,12561,12895
arm,12693,8629,13065,12334,13203
arm,12760,8430,12827,12334,13273
arm,13343,8674,13203,12463,12693
arm,13378,8697,13168,12334,12794
arm,13308,8674,13203,12496,12561
arm,12861,8607,13449,13168,12861
arm,12760,8585,12727,12928,12861
arm,12760,8697,13238,12861,12561
arm,13134,8408,12997,12827,13203
arm,13203,8408,13308,12827,13308
arm,13031,8474,13343,12660,12594
arm,13099,8474,13238,12627,12895
arm,12928,8496,13203,12794,12997
arm,12928,8518,13065,12895,12561
arm,13168,8607,13031,12693,12760
arm,12997,8540,13168,13238,13134
arm,13134,8629,13203,13099,13238
arm,12962,8585,13203,12431,12861
arm,13099,8496,13308,12561,13308
arm,12928,8386,12827,12760,13168
arm,12928,8652,13273,12529,13134
arm,13556,8719,13099,12794,12997
arm,13308,8652,13343,13065,13308
arm,13449,8562,13031,12627,13273
arm,13099,8629,13520,12693,13238
arm,13031,8742,12962,13031,12928
arm,13065,8719,13592,13031,13168
arm,13308,8496,13378,12398,13031
arm,13134,8562,13308,12561,12928
arm,13273,8540,13413,12594,12928
arm,13031,8540,13065,12962,12962
arm,13031,8652,12997,12962,12962
arm,13134,8496,13308,12928,12529
arm,12962,8697,13273,12928,12794
arm,13203,8585,12928,12827,12928
arm,13556,8697,13308,12693,12861
arm,12962,8430,13592,12627,13203
arm,13413,8607,12727,12928,13343
arm,13168,8518,13273,12529,12827
arm,13308,8540,13378,12463,13065
arm,13238,8607,13031,12895,12760
arm,12928,8540,13238,12463,12861
arm,13203,8452,13413,12463,13065
arm,12997,8452,13134,12561,13273
arm,13449,8562,12627,12997,12760
arm,13378,8719,13168,13203,12861
arm,13238,8452,13343,12302,12594
arm,12827,8719,12760,12270,12496
arm,12760,8674,13413,12238,12794
arm,13203,8629,12997,12727,12794
arm,12693,8585,13134,12727,12928
arm,13203,8629,13065,12594,12529
arm,12895,8652,12861,12627,12794
arm,13203,8585,13168,12627,12827
arm,12727,8474,12760,12861,13273
arm,12794,8496,12660,12496,13031
arm,13168,8518,13343,12334,12529
arm,13168,8474,13238,12693,12594
arm,13099,8674,12861,12861,12928
arm,13031,8629,12660,13238,12496
arm,12928,8652,12861,12561,12962
arm,13168,8540,12861,12660,12962
arm,13031,8674,13065,12627,12895
arm,12895,8742,12895,12431,13273
arm,12962,8765,12760,12627,13203
arm,13343,8652,12760,12270,12594
arm,13273,8496,13273,13065,13168
arm,13099,8562,13168,12302,12561
arm,12997,8585,12928,12529,12962
arm,12928,8719,12997,12431,13134
arm,12827,8742,12928,12463,13238
arm,13134,8787,12760,12561,13308
arm,12895,8742,13168,12206,12760
arm,13065,8562,13168,12794,12693
arm,13065,8562,13031,13134,12760
arm,12895,8674,13308,12861,12861
arm,13203,8652,12861,12463,12627
arm,13273,8452,12561,12238,12794
arm,13031,8430,12660,12496,12727
arm,13273,8719,12727,12861,13134
arm,12760,8674,13449,12997,12627
arm,13308,8518,12627,12496,12997
arm,13099,8629,12827,12760,12928
arm,13238,8496,13134,12727,12827
arm,13378,8496,13099,12496,13099
arm,12794,8765,12660,13273,12660
arm,13413,8765,13308,13238,13065
arm,12895,8629,13238,13099,13099
arm,13378,8652,12660,12238,12463
arm,13134,8629,13413,12895,13065
arm,13099,8629,13449,12627,13203
arm,13203,8518,12997,12827,12760
arm,13343,8674,12997,12561,12997
arm,13031,8629,13099,12496,13031
arm,13378,8496,12693,12895,12594
arm,13378,8674,12594,12861,13238
arm,12997,8629,13168,12861,12962
arm,12760,8408,12861,12962,13238
arm,13134,8674,13031,12302,12895
arm,13134,8452,13308,13134,12463
arm,13099,8562,12861,12928,12895
arm,13065,8607,12895,12463,13031
arm,13134,8652,12627,13238,12627
arm,13484,8540,12660,12238,12727
arm,12727,8430,12594,12302,12594
arm,13308,8474,13168,12997,12928
arm,12760,8540,12727,12463,12529
arm,13065,8540,13134,12594,13134
arm,12928,8562,13134,13031,12827
arm,13031,8652,12928,12997,12962
arm,13168,8585,12895,12660,12962
arm,13065,8540,12827,12561,12760
arm,13099,8386,12693,12928,13413
arm,13065,8607,13413,13238,12660
arm,13343,8719,12693,13273,12627
arm,12861,8652,13168,12398,12561
arm,13168,8496,13413,13099,12997
arm,13031,8652,13099,12398,13168
arm,12827,8562,13413,12302,13238
arm,13413,8430,13134,12660,12895
arm,12827,8474,12861,12366,12463
arm,13168,8719,12693,12431,13308
arm,12861,8629,13065,12496,13099
arm,12997,8518,13308,12366,12895
arm,12861,8585,12794,12794,12627
arm,12997,8607,12727,12760,12727
arm,13031,8607,12928,12794,12561
arm,12895,8540,13065,12496,12997
arm,13308,8562,13031,12861,12561
arm,12827,8652,12727,12895,12693
arm,13343,8540,12594,12561,13343
arm,12727,8607,13031,12463,13168
arm,12861,8607,13099,12529,12928
arm,12827,8629,13134,12366,13099
arm,13378,8452,13031,12861,12496
arm,12727,8742,12627,13134,12463
arm,13308,8452,13134,13031,13134
arm,13168,8697,12962,12302,12627
arm,13065,8518,13134,12794,12529
arm,13031,8585,13413,12238,13168
arm,13413,8652,12997,12238,12463
arm,12827,8585,12693,13134,12760
arm,12861,8585,13308,12366,12962
arm,13203,8585,12594,13273,12529
arm,13449,8674,12794,12463,12594
arm,13134,8742,13031,12463,13065
arm,12794,8452,13378,12997,12431
arm,12895,8607,13031,12594,13273
arm,12997,8585,13134,12727,12627
arm,13031,8585,12861,12463,13031
arm,12928,8540,12928,12861,12693
arm,13031,8629,12928,12529,12827
arm,13065,8518,13065,12594,12962
arm,12794,8697,13134,12627,12895
arm,12997,8430,12627,12366,13031
arm,13413,8674,12997,12302,13099
arm,13343,8452,13031,13031,12463
arm,12827,8697,12827,12861,12529
arm,13203,8562,12895,12827,12895
arm,12962,8518,13134,12627,12693
arm,13031,8474,12594,12334,12496
arm,13203,8607,12693,12827,13238
arm,12962,8719,13273,12334,12594
arm,12928,8585,12997,12928,12760
arm,13134,8629,13065,13343,12594
arm,12861,8408,13031,12561,13031
arm,12760,8518,13031,12431,13203
arm,13099,8386,12962,12895,12928
arm,12760,8585,13308,13031,12928
arm,13168,8697,13413,13238,13134
arm,12693,8430,13343,13203,12760
arm,12827,8474,12928,12895,13065
arm,13168,8518,12827,12962,13203
arm,12928,8719,13449,12962,12660
arm,12861,8474,12794,12463,12627
arm,13203,8562,12660,12398,13134
arm,13065,8364,12928,12366,12496
arm,13203,8321,12594,12693,13065
arm,12727,8629,12727,13134,12594
arm,13273,8697,13343,12463,12463
arm,13099,8629,13134,12928,12827
arm,12895,8540,12997,12174,12627
arm,12895,8562,13134,12529,12962
arm,13308,8697,12561,12962,12727
arm,12727,8742,12997,12206,12431
arm,12997,8607,13134,12366,13099
arm,12861,8562,13378,12594,12594
arm,13238,8607,12727,12594,13065
arm,13065,8562,13238,12928,12895
arm,13413,8496,12561,12895,12895
arm,12861,8674,12727,13031,12627
arm,12962,8652,13378,12627,12895
arm,13168,8518,13099,12660,12861
arm,12928,8452,13065,12727,12895
arm,13099,8629,13065,12366,12962
arm,13099,8607,13031,12496,12727
arm,13099,8629,13203,12496,12928
question,11232,10234,12660,12997,13592
question,11088,10208,12928,12334,13846
question,11088,10341,12561,13031,13846
question,11203,10394,12727,12398,14294
question,11059,10448,12463,12693,13919
question,11468,10234,12174,12334,13592
question,11408,10367,12496,12928,13592
question,11088,10341,12861,12928,13413
question,11174,10314,12463,13203,14218
question,11291,10367,12079,12302,13700
question,11648,10502,12463,12398,13413
question,11291,10557,12111,12928,14218
question,11587,10367,12398,12693,13556
question,11648,10156,12561,12693,13664
question,11145,10448,12238,13065,13773
question,11232,10341,12174,12827,13993
question,11291,10314,12627,12794,13700
question,11174,10421,12206,13065,13628
question,11145,10394,12111,13343,13449
question,11320,10314,12496,12529,13846
question,11174,10182,12561,12693,13809
question,11145,10314,12760,12962,13882
question,11708,10287,11985,12997,13882
question,11174,10367,12270,12827,13628
question,11291,10103,12270,12561,13882
question,11379,10182,12660,12398,13919
question,11320,10129,12302,12827,14180
question,11349,10208,12174,12727,13846
question,11320,10341,12463,12928,13773
question,11145,10448,12398,12660,13773
question,11088,10182,12431,13449,13628
question,11174,10129,12366,12827,13520
question,11438,10261,12174,12594,13919
question,11203,10475,12048,12962,13664
question,11145,10182,12206,12561,13484
question,11145,10261,12627,12529,14143
question,11349,10156,12727,12431,13882
question,11408,10341,12431,12794,13592
question,11468,10448,12048,12594,13484
question,11527,10208,12463,12962,13378
question,11527,10694,12048,12302,14180
question,11617,10287,12529,12760,13308
question,11203,10261,12496,12827,13556
question,11232,10502,12302,12794,13556
question,11088,10666,12048,12794,13700
question,11408,10261,12693,12366,14068
question,11349,10475,12561,12928,13809
question,11587,10367,12727,12895,13882
question,11320,10421,12111,12760,14031
question,11349,10314,12398,12861,13343
question,11145,10611,12206,12302,13520
question,11174,10475,12496,12693,13736
question,11088,10287,12794,13134,13449
question,11174,10475,12463,12693,13520
question,11320,10557,12111,12463,13413
question,11587,10208,12660,12727,13343
question,11203,10341,12693,12463,13378
question,11408,10557,12238,12727,13556
question,11145,10502,12431,12496,13919
question,11438,10502,12079,12895,13919
question,11648,10261,12270,12997,13628
question,11557,10557,12206,12398,13846
question,11059,10502,12660,12398,13773
question,11557,10261,12206,13238,13273
question,11587,10314,11985,12760,14031
question,11349,10502,12334,12398,13846
question,11117,10475,12693,13168,13809
question,11349,10234,12302,12997,13809
question,11379,10341,12463,12627,13846
question,11379,10314,12529,12895,13484
question,11379,10557,12398,12861,13520
question,11320,10475,12238,12827,13809
question,11145,10234,12174,12660,13592
question,11438,10234,12496,12928,13773
question,11174,10529,12561,12727,13378
question,11232,10448,12431,12627,13592
question,11291,10421,12496,12895,13809
question,11349,10475,12431,12895,13882
question,11145,10182,12366,12827,13664
question,11291,10448,12398,12693,13628
question,11408,10341,12366,12827,13520
question,11408,10261,12174,12861,13919
question,11408,10475,12496,12928,13809
question,11145,10448,12496,12928,13736
question,11145,10529,12334,12962,13700
question,11379,10421,12238,12962,13700
question,11320,10502,12529,12928,13809
question,11408,10287,12529,12398,13919
question,11349,10475,12463,12727,13449
question,11349,10502,12594,12529,13592
question,11262,10394,12174,12463,13484
question,11117,10367,12302,12861,13882
question,11349,10529,12048,13031,13846
question,11617,10261,12431,12861,13773
question,11320,10475,12463,12693,13413
question,11438,10475,12111,12463,13736
question,11379,10421,12398,12962,13413
question,11174,10394,12398,12895,13700
question,11349,10367,12079,12794,13882
question,11232,10475,12366,12496,13700
question,11408,10341,12142,12594,13700
question,11232,10502,12398,12794,13809
question,11320,10421,12334,12727,13484
question,11438,10421,12079,12594,13809
question,11349,10367,12142,12529,13449
question,11527,10234,12048,13065,13413
question,11232,10448,12463,12594,13449
question,11408,10261,12142,12660,13664
question,11088,10502,12111,13065,13343
question,11088,10421,12142,12895,13736
question,11408,10448,12334,12760,13592
question,11117,10261,12366,12827,13846
question,11320,10475,12079,12928,13773
question,11379,10234,12398,12997,13413
question,11379,10448,12111,12594,13736
question,11320,10557,12727,12660,13308
question,11379,10394,12174,12827,13773
question,11320,10287,12206,12861,13846
question,11031,10502,12431,12238,13343
question,11438,10314,12496,12496,13919
question,11497,10314,12079,12660,13449
question,11145,10234,12660,12302,13809
question,11497,10394,11923,13203,13700
question,11349,10156,12727,12627,13449
question,11379,10448,12079,12366,13993
question,11379,10287,12142,13343,13308
question,11587,10611,12594,13168,13993
question,11438,10394,12206,12529,13846
question,11203,10611,12302,12398,14105
question,11117,10234,12727,12238,14143
question,11438,10367,12174,12660,13700
question,11117,10182,12017,12302,13882
question,11203,10156,12760,12727,13308
question,11291,10475,12048,12861,13628
question,11557,10287,12238,12760,13736
question,11088,10666,12627,12302,14068
question,11468,10182,12496,12727,13628
question,11408,10448,12079,12928,13520
question,11379,10448,12079,12928,13628
question,11059,10156,12048,12895,13919
question,11349,10557,12660,12794,13484
question,11174,10421,12627,13134,14105
question,11262,10129,12463,13065,13736
question,11349,10448,12561,12895,13846
question,11291,10448,12174,12997,13413
question,11557,10182,12270,12962,13273
question,11587,10584,12693,13134,13993
question,11262,10502,12270,12366,14068
question,11379,10341,12366,12529,13882
question,11262,10557,12431,12693,13449
question,11349,10502,12561,12496,13238
question,11648,10261,12048,13343,13238
question,11497,10367,12079,12962,14031
question,11617,10103,12238,13378,13664
question,11320,10367,12334,12431,13882
question,11059,10156,12017,12431,13520
question,11291,10314,12529,13134,13628
question,11379,10448,12302,12463,13736
question,11408,10394,12142,12727,13809
question,11408,10367,12238,12760,13700
question,11408,10129,12398,12861,13592
question,11117,10234,12660,12431,13882
question,10974,10156,12561,12366,13700
question,11497,10208,12366,12928,13343
question,11059,10502,12111,13031,13273
question,11031,10421,12048,13099,13993
question,11379,10421,12529,12928,13773
question,11145,10261,12174,12398,13664
question,11497,10394,12463,13031,13592
question,11349,10448,12111,12895,13736
question,11379,10261,12366,12962,13736
question,10974,10208,12174,12174,13664
question,11059,10182,12142,12398,13700
question,11088,10287,12627,12431,13484
question,11468,10182,12270,12529,13956
question,11379,10261,12496,12861,13308
question,11438,10502,12048,12398,13736
question,11117,10611,11985,12962,13700
question,11438,10208,12302,13031,14105
question,11497,10182,12431,12962,13773
question,11059,10394,12174,12496,13484
question,11117,10394,12398,12827,13484
question,11349,10182,12529,12594,13628
question,11174,10341,12334,12895,13628
question,11349,10448,12366,12861,13520
question,11379,10367,12017,13273,13273
question,11587,10156,12529,12463,13956
question,11379,10367,12398,12561,13484
question,11002,10234,12693,13134,14068
question,11468,10475,12017,12334,14031
question,11117,10182,12561,13031,13308
question,11349,10394,12463,12861,13773
question,11291,10529,12594,12928,13700
question,11174,10103,12398,13308,13484
question,11379,10421,12270,12463,13628
question,11117,10287,12206,12463,13449
question,11088,10156,12561,13065,13592
question,11468,10156,12496,12431,13919
question,11002,10182,12398,13099,13993
question,11468,10234,12334,13031,13378
question,11468,10208,12463,12496,13773
question,11291,10394,12398,12693,13484
question,11527,10475,12206,12270,13628
question,11117,10421,12529,12366,13343
question,11379,10421,12496,12895,13484
question,11438,10394,12017,12302,13308
question,11145,10182,12142,12463,13664
question,11262,10475,12079,12895,13592
question,11262,10103,12048,13099,13273
question,11379,10129,12496,12962,13343
question,11002,10077,11923,12238,13343
question,11320,10182,12206,12463,13378
question,11117,10475,12238,12760,13809
question,11117,10367,12431,12794,13700
question,11088,10261,12594,12962,13203
question,11349,10367,12463,12997,13378
question,11232,10261,12561,12496,13700
question,11203,10421,12017,12398,13484
question,11379,10394,12496,12827,13773
question,11291,10394,12017,12928,13378
question,11262,10502,12398,12398,13773
question,11468,10156,12398,13099,13556
question,11408,10341,12142,13031,13700
question,11438,10287,12048,12238,13308
question,11145,10234,12529,12463,13592
question,11468,10234,12302,13031,13378
question,11232,10182,12561,12398,13773
question,11145,10077,12142,12861,13993
question,11291,10261,12398,12794,13736
question,11438,10367,12366,12693,13449
question,11203,10394,12366,12794,13700
question,11088,10421,12431,12463,13809
question,11088,10341,12366,12727,13809
question,11117,10208,12238,12997,13700
question,11117,10421,12174,12895,13700
question,11088,10421,12496,12660,13273
question,11497,10208,12366,12660,13592
question,11262,10234,12302,12561,13413
question,11174,10341,12079,12760,13628
question,11379,10341,12463,12366,13736
question,11379,10129,12431,12496,13520
question,11031,10475,12398,13134,13592
question,11232,10234,12111,12334,13378
question,11174,10208,12561,12561,13664
question,11117,10287,12496,12895,13700
question,11438,10051,12431,12962,13273
question,11088,10367,12398,12463,13343
question,11088,10182,12079,12463,13882
question,11349,10367,12302,12727,13308
question,11349,10103,12334,12794,13700
question,11145,10394,12302,12366,13664
question,11088,10051,12366,13238,13343
question,11203,10129,12079,12594,13484
question,11262,10234,12142,12794,13736
question,11088,10182,12431,13099,13592
question,11349,10103,12463,12760,13378
question,11349,10261,12366,12529,13736
question,11379,10103,12238,12496,13809
question,11117,10156,12206,12594,13343
question,11320,10287,12398,12827,13809
question,11291,10341,12079,12928,13956
question,11059,10341,12366,12861,13628
question,11088,10051,11985,12496,13809
question,11468,10077,12366,13065,13520
question,11145,10103,12142,12928,13956
question,11349,10287,12017,12861,13484
question,11002,10000,12334,12660,13413
question,11468,10208,12302,12727,13773
question,11203,10314,12206,12997,13343
question,11497,10394,12463,12660,13449
question,11117,10208,12496,12334,13736
question,11379,10129,12431,12398,13773
question,11232,10261,12238,12760,13956
question,11203,10208,12270,12594,13592
question,11117,10261,12398,12496,13846
question,11031,10261,12627,13099,13809
question,11117,10287,12142,12727,13484
question,11408,10129,12398,12594,13736
question,11320,10077,12496,12431,13449
question,11468,10182,11954,12366,13773
question,11002,10367,12660,12238,13520
question,11059,10448,11954,13273,13238
question,11320,10051,12693,12270,14105
question,11587,10261,12079,12398,13773
question,11468,10051,12238,12431,13664
question,11379,10129,11985,12496,13773
question,11497,10051,12366,13031,13273
question,11031,10448,12017,13308,13168
question,11117,10261,12529,12270,13882
question,11408,10234,12142,12962,13736
question,11145,10341,12079,13065,13238
question,11320,10367,12142,12895,13484
question,11349,10025,12270,13134,13203
question,11262,10261,12079,13203,13238
question,11557,10000,12693,12398,13520
question,11408,10025,11985,12861,14180
question,11145,10287,12206,12727,13736
question,11320,10287,12111,12238,13134
question,11262,10448,12111,13031,13449
question,11320,10341,12079,12997,13343
question,11117,10367,12079,12660,13736
question,11320,10287,12142,12693,13273
question,11587,10077,12079,12693,13378
question,11408,10025,12463,12861,13664
question,11320,10208,12142,13031,13343
question,11117,10261,12398,12431,13919
question,11291,10182,12529,12463,13773
question,11174,9974,12111,12962,13993
question,11379,10475,12206,12895,13343
question,11088,10341,12111,12760,13846
question,11174,10287,12463,12861,13273
question,11291,10156,12174,12895,13628
question,11262,10077,12302,12463,13700
question,11232,10261,11985,12895,13846
question,11002,10077,12238,12827,13773
question,11408,10000,12366,12760,13919
question,11117,10234,12627,12861,13378
question,11088,10341,12529,12928,13736
question,11145,9974,12206,13343,13520
question,11379,10448,12206,13238,13238
question,11527,10475,12398,12398,13273
question,11117,10156,12366,12928,13484
question,11557,10287,12111,12206,13484
question,10974,10502,11954,12760,13993
question,11320,10287,12048,12334,13273
question,11291,10103,12529,12496,13773
question,11291,10208,12079,12334,13308
question,11379,10103,12302,12561,13413
question,11059,10025,12017,12238,13168
question,11059,10367,12079,12928,13773
question,11059,10182,12111,12398,13556
question,11349,10341,12627,13168,13168
question,11320,10129,11985,12660,13882
question,11232,10000,12463,12827,13343
question,11002,10421,12174,12660,13700
question,11002,10000,12727,13134,13308
question,11291,10077,12431,12895,13378
question,11379,10077,12431,12496,13736
question,11088,10156,12431,12529,13592
question,11145,10025,12142,13273,13238
question,11002,10129,12594,13238,13556
question,11145,10103,12366,12760,13919
question,11349,10182,12111,12302,13273
question,11527,10421,12693,13238,13956
question,11320,10448,12142,13134,13664
question,11031,10051,12529,13273,13919
question,11527,10421,12627,13343,13919
question,11527,10421,12334,12270,14068
question,11031,10129,12398,12997,13919
question,11002,9974,12174,12827,13846
question,10945,10077,11985,12463,13882
question,11002,9974,12142,12928,13773
question,11059,10394,12529,12463,13809
question,11145,10341,12017,13273,13168
question,11497,10448,12660,13065,13308
question,11468,10448,12111,12270,13273
question,11291,10394,12627,13099,13592
question,11527,10208,12142,12594,13449
question,11088,10475,11954,12962,13592
question,11059,10156,12561,12962,13273
question,11557,10129,12431,12861,13628
question,11088,10287,12048,12366,13203
question,11262,10287,12270,12627,13736
question,11117,10051,12142,12398,13628
question,11527,10000,12693,12693,13273
question,11379,10051,12302,12861,13556
question,11379,10261,12206,12827,13809
question,11203,9974,12594,13238,13846
question,11117,10077,12334,12962,13882
question,11320,10103,12431,12529,13846
question,11232,10103,12627,12398,13664
question,10917,10051,12017,12206,13273
question,11291,10234,12270,12760,13773
question,11002,10394,12431,12398,13413
question,11262,10208,12334,12760,13700
question,11262,10129,12431,12431,13308
question,11320,10103,12463,12431,13773
question,11088,10208,12496,12727,13449
question,11145,10208,12398,12431,13846
question,11349,10051,12017,12302,13238
question,11379,10261,12270,12334,14105
question,11291,10208,12142,12398,13484
question,11031,10367,12174,12895,13700
question,11497,10367,12693,13203,13919
question,11031,10156,12079,12594,13882
question,11117,10156,12561,13308,13592
question,11438,10129,12334,12496,13736
question,11117,10367,12017,12895,13592
question,11408,10394,12627,13031,13556
question,11088,10208,12048,12727,13378
question,11002,10129,12693,13134,13413
question,11438,10448,12366,12334,13343
question,11379,10314,12174,13031,13846
question,11031,10182,12463,12529,13484
question,11262,10025,11954,12496,13846
question,11557,10000,12594,12627,13273
question,11232,10287,12334,12928,13882
question,11379,10394,12693,13203,13919
question,11117,10208,12174,12928,13556
question,11232,10448,12727,13168,13664
question,11145,10314,12529,13099,13956
question,11379,10314,12496,12594,13413
question,11527,10000,12660,12302,14031
question,11059,10025,12463,13065,13956
question,11117,10129,12496,12727,13484
question,11174,10261,12174,12693,13484
question,11174,10208,12398,12627,13484
question,11203,10000,12463,12760,13238
question,11088,10475,11923,12660,14105
question,11059,10077,12111,12302,13134
question,11174,10156,12142,12660,13846
question,11145,10077,12142,12366,13203
question,11468,10182,11985,12895,13308
question,11031,9974,12111,12760,13773
question,11031,10314,12366,12302,13736
question,11379,10156,12366,12827,13413
question,11232,10394,12627,12561,13628
question,11349,10000,12693,12366,13413
question,11617,10025,12302,12627,13700
question,11320,10129,12463,12561,13736
question,11468,10421,12561,12760,13308
question,11379,10234,12017,13031,13628
question,11262,10421,12594,12334,13449
question,11291,10129,12366,12760,13449
question,11291,10103,12302,12727,13449
question,11349,10103,12366,12895,13700
question,11203,10129,12594,12174,14031
question,11117,10051,12398,12270,13993
question,11438,9948,12398,13168,13273
question,11349,10103,12431,12693,13413
question,11059,10314,12398,12302,13556
question,11438,10448,12594,13203,13993
question,11262,10182,12174,12962,13449
question,11203,10314,12561,12760,13882
question,11320,10341,12111,12463,14105
question,11031,10051,12302,12997,13592
question,11031,10025,12431,12861,13308
question,11262,10234,12270,12794,13773
question,11059,10341,12206,12302,13919
question,11262,10341,12048,12827,13882
question,11117,10475,12174,12334,14143
question,11408,10025,12463,12962,13203
question,11174,10208,12431,12827,13238
question,10974,10103,12463,13238,13956
question,11145,10000,12270,12861,14031
question,11408,10208,12238,13099,13238
question,11291,10208,12463,12760,13343
question,11291,10287,12174,12760,13628
question,11497,10234,12079,12398,13556
question,11379,10208,12017,12142,13592
question,10945,10448,11923,13168,13592
question,11174,10394,12529,12594,13308
question,11031,10367,12660,12302,13238
question,10945,10000,12463,13238,13882
question,10917,10077,12496,13203,13919
question,11349,10234,12111,13031,13308
question,11408,10051,12496,12398,13882
question,11320,10051,12431,12594,13520
question,11232,10367,12693,12142,14031
question,11527,10394,12561,12334,13736
question,11617,10367,12079,12334,13809
question,11232,10182,12366,12827,13378
question,10945,10314,12398,12693,13273
question,11174,10341,12302,12366,13700
question,11557,10394,12627,13134,13773
question,10974,10448,11923,13238,13238
question,11088,10000,12142,12760,13773
question,11002,10261,12463,12270,13956
question,11002,10103,12463,12561,13700
question,11349,10261,12398,12594,13378
question,11379,10234,12017,12794,13956
question,11349,10182,12431,12627,13520
question,11349,10448,12270,12142,13168
question,11059,10448,11954,13273,13203
question,11232,10103,12398,12463,13628
question,11232,10129,12431,12727,13378
question,11031,10208,12496,12962,13484
question,11320,10182,12366,12962,13809
question,11557,10077,11892,12238,13273
question,11002,10448,12334,12174,13993
question,11117,10287,12302,12861,13664
question,11349,10182,12142,12206,13203
question,11088,10182,12398,13134,13846
question,11438,10394,12398,13065,13846
question,11174,10394,12017,12895,13238
question,11379,10314,12017,12660,13809
question,11438,10287,11985,13238,13413
question,11203,9974,11892,12334,13809
question,11031,10287,12270,12861,13343
question,11527,10367,12561,12660,13168
question,11557,10025,12079,13134,13378
question,11408,10077,12398,12693,13449
question,11203,10448,11923,12627,14068
question,11203,10367,12660,12693,13099
question,11379,10261,12206,12496,13238
question,11232,10077,12431,13099,13700
question,10945,10025,11985,12238,13203
question,11349,10208,12174,12997,13168
question,11232,10103,12496,12561,13484
question,11232,10103,11923,12302,13736
beer,12627,8107,12660,12660,13031
beer,12206,8213,13520,12794,13308
beer,12496,8149,13099,13065,13413
beer,12594,8128,12997,12928,13238
beer,12693,8149,12928,12997,13238
beer,12693,8299,13065,12463,13592
beer,12660,8278,13413,12496,13484
beer,12727,8044,12928,13378,13065
beer,12727,8044,12895,13343,13099
beer,12366,8192,13449,12496,13168
beer,12334,8192,13308,12463,13592
beer,12463,8364,13308,12529,13449
beer,12561,8192,12962,12827,13378
beer,12827,8171,12997,13031,13134
beer,12861,8343,13378,12627,13065
beer,12997,8278,12760,12463,13413
beer,12398,8107,12794,12463,13592
beer,12693,8086,12997,12895,13308
beer,12529,8086,12962,12627,13273
beer,12398,8299,13203,12302,12928
beer,12727,8321,13520,12895,12997
beer,12693,8128,13031,12827,13031
beer,12561,8044,12760,12627,13308
beer,12928,8002,13484,12561,13449
beer,12561,8107,13308,13378,13203
beer,12660,7960,13449,12962,13413
