@relation pose

@attribute name {question,vsign,arm,standing,beer}
@attribute bend1 real
@attribute bend2 real
@attribute bend3 real
@attribute bend4 real
@attribute bend5 real

@data
arm,9447,6489,12111,9496,10000
arm,9447,6471,12111,9496,10000
arm,9399,6471,12142,9496,10000
arm,9423,6471,12142,9472,10025
arm,9423,6454,12142,9472,10000
arm,9399,6454,12174,9472,10000
arm,9399,6454,12142,9447,10000
arm,9399,6436,12142,9447,10025
arm,9399,6436,12111,9447,10025
arm,9399,6436,12111,9447,10051
arm,9399,6436,12111,9447,10051
arm,9399,6419,12111,9447,10051
arm,9399,6419,12079,9447,10077
arm,9399,6419,12111,9423,10051
arm,9399,6419,12079,9423,10051
arm,9399,6419,12079,9423,10051
arm,9375,6419,12079,9423,10025
arm,9399,6419,12079,9423,10077
arm,9375,6419,12111,9423,10051
arm,9399,6436,12079,9399,10051
arm,9399,6419,12079,9423,10051
arm,9399,6419,12079,9423,10077
arm,9399,6436,12048,9423,10077
arm,9399,6419,12017,9423,10103
arm,9423,6419,12017,9423,10103
arm,9423,6419,11985,9423,10103
arm,9447,6419,11954,9423,10103
arm,9447,6419,11954,9447,10129
arm,9447,6419,11954,9447,10103
arm,9447,6436,11954,9447,10103
arm,9447,6436,11954,9447,10103
arm,9447,6436,11923,9447,10129
arm,9472,6436,11923,9447,10129
arm,9472,6436,11923,9447,10129
arm,9472,6436,11923,9447,10103
arm,9472,6454,11923,9472,10129
arm,9472,6436,11923,9472,10129
arm,9521,6454,11985,9447,10103
arm,9472,6454,11923,9447,10103
arm,9472,6454,11892,9447,10103
arm,9496,6454,11892,9447,10103
arm,9496,6454,11923,9447,10103
arm,9496,6454,11892,9447,10129
arm,9521,6454,11892,9447,10103
arm,9496,6454,11892,9447,10077
arm,9496,6454,11892,9447,10077
arm,9521,6454,11861,9447,10077
arm,9496,6454,11892,9423,10103
arm,9496,6454,11892,9399,10077
arm,9496,6454,11892,9423,10051
arm,9496,6436,11892,9447,10051
arm,9496,6436,11861,9447,10051
arm,9496,6436,11892,9447,10051
arm,9496,6436,11861,9423,10051
arm,9496,6436,11892,9423,10051
arm,9496,6454,11861,9447,10051
arm,9496,6436,11861,9447,10051
arm,9496,6436,11861,9447,10051
arm,9496,6436,11861,9447,10051
arm,9496,6436,11861,9447,10051
arm,9496,6454,11861,9447,10051
arm,9496,6436,11861,9472,10051
arm,9496,6436,11861,9472,10051
arm,9496,6436,11861,9472,10025
arm,9496,6436,11861,9472,10025
arm,9496,6436,11861,9472,10025
arm,9496,6436,11861,9472,10025
arm,9496,6402,11861,9496,10051
arm,9496,6436,11861,9472,10025
arm,9496,6436,11830,9472,10025
arm,9496,6419,11861,9496,10025
arm,9496,6419,11861,9496,10025
arm,9496,6419,11861,9472,10025
arm,9496,6419,11861,9496,10025
arm,9496,6419,11861,9496,10025
arm,9496,6419,11861,9496,10025
arm,9496,6419,11861,9496,10025
arm,9496,6419,11861,9472,10025
arm,9496,6419,11830,9472,10025
arm,9472,6419,11861,9472,10025
arm,9472,6419,11861,9472,10025
arm,9472,6419,11861,9472,10025
